ensembl_gene_id gene_symbol entrezgene_id
ENSG00000178750 STX19 415117
ENSG00000178700 DHFR2 200895
ENSG00000178694 NSUN3 63899
ENSG00000239589 LINC00879 255025
ENSG00000244681 MTHFD2P1 100287639
ENSG00000278103 MIR8060 102465864
ENSG00000269028 MTRNR2L12 100462981
ENSG00000080224 EPHA6 285220
ENSG00000113966 ARL6 84100
ENSG00000080200 CRYBG3 131544
ENSG00000170854 RIOX2 84864
ENSG00000183185 GABRR3 200959
ENSG00000196578 OR5AC2 81050
ENSG00000231192 OR5H1 26341
ENSG00000236032 OR5H14 403273
ENSG00000233412 OR5H15 403274
ENSG00000230301 OR5H6 79295
ENSG00000197938 OR5H2 79310
ENSG00000196098 OR5K4 403278
ENSG00000206536 OR5K3 403277
ENSG00000232382 OR5K1 26339
ENSG00000231861 OR5K2 402135
ENSG00000080822 CLDND1 56650
ENSG00000154165 GPR15 2838
ENSG00000080819 CPOX 1371
ENSG00000064225 ST3GAL6 10402
ENSG00000057019 DCBLD2 131566
ENSG00000144810 COL8A1 1295
ENSG00000184220 CMSS1 84319
ENSG00000168386 FILIP1L 11259
ENSG00000264897 MIR3921 100500859
ENSG00000235156 TMEM30CP 644444
ENSG00000036054 TBC1D23 55773
ENSG00000114021 NIT2 56954
ENSG00000154174 TOMM70 9868
ENSG00000206535 LNP1 348801
ENSG00000181458 TMEM45A 55076
ENSG00000144820 ADGRG7 84873
ENSG00000114354 TFG 10342
ENSG00000154175 ABI3BP 25890
ENSG00000081148 IMPG2 50939
ENSG00000138468 SENP7 57337
ENSG00000174173 TRMT10C 54931
ENSG00000081154 PCNP 57092
ENSG00000066422 ZBTB11 27107
ENSG00000256628 ZBTB11-AS1 100009676
ENSG00000114391 RPL24 6152
ENSG00000182504 CEP97 79598
ENSG00000144815 NXPE3 91775
ENSG00000144802 NFKBIZ 64332
ENSG00000214407 LINC02085 152225
ENSG00000170044 ZPLD1 131368
ENSG00000265328 MIR548AB 100616336
ENSG00000170017 ALCAM 214
ENSG00000114423 CBLB 868
ENSG00000243701 DUBR 344595
ENSG00000138483 CCDC54 84692
ENSG00000273125 LINC01990 101929607
ENSG00000114439 BBX 56987
ENSG00000240423 LINC00636 285205
ENSG00000241469 LINC00635 151658
ENSG00000196776 CD47 961
ENSG00000271856 LINC01215 101929623
ENSG00000114446 IFT57 55081
ENSG00000114455 HHLA2 11148
ENSG00000144821 MYH15 22989
ENSG00000163507 CIP2A 57650
ENSG00000198919 DZIP3 9666
ENSG00000163515 RETNLB 84666
ENSG00000163519 TRAT1 50852
ENSG00000138472 GUCA1C 9626
ENSG00000114487 MORC1 27136
ENSG00000239314 MORC1-AS1 100506506
ENSG00000241224 C3orf85 401081
ENSG00000214381 LINC00488 677779
ENSG00000163530 DPPA2 151871
ENSG00000121570 DPPA4 55211
ENSG00000228980 LINC01205 401082
ENSG00000265956 MIR4445 100616129
ENSG00000177707 NECTIN3 25945
ENSG00000153283 CD96 10225
ENSG00000177494 ZBED2 79413
ENSG00000240891 PLCXD2 257068
ENSG00000144824 PHLDB2 90102
ENSG00000144827 ABHD10 55347
ENSG00000144834 TAGLN3 29114
ENSG00000176040 TMPRSS7 344805
ENSG00000114529 C3orf52 79669
ENSG00000207940 MIR567 693152
ENSG00000174500 GCSAM 257144
ENSG00000261488 TBILA 112806053
ENSG00000172139 SLC9C1 285335
ENSG00000239482  105374042
ENSG00000091972 CD200 4345
ENSG00000186265 BTLA 151888
ENSG00000144848 ATG3 64422
ENSG00000138459 SLC35A5 55032
ENSG00000091986 CCDC80 151887
ENSG00000240893 LINC02042 101929694
ENSG00000206531 CD200R1L 344807
ENSG00000163606 CD200R1 131450
ENSG00000163607 GTPBP8 29083
ENSG00000163608 NEPRO 25871
ENSG00000240057  107986114
ENSG00000243795 LINC02044 101929717
ENSG00000144857 BOC 91653
ENSG00000206530 CFAP44 55779
ENSG00000243849 CFAP44-AS1 100874029
ENSG00000275670 MIR8076 102466253
ENSG00000163611 SPICE1 152185
ENSG00000072858 SIDT1 54847
ENSG00000265253 MIR4446 100616476
ENSG00000176542 USF3 205717
ENSG00000121579 NAA50 80218
ENSG00000114573 ATP6V1A 523
ENSG00000178075 GRAMD1C 54762
ENSG00000184307 ZDHHC23 254887
ENSG00000163617 CCDC191 57577
ENSG00000151576 QTRT2 79691
ENSG00000151577 DRD3 1814
ENSG00000174255 ZNF80 7634
ENSG00000181847 TIGIT 201633
ENSG00000181722 ZBTB20 26137
ENSG00000284134 MIR568 693153
ENSG00000241560 ZBTB20-AS1 100131117
ENSG00000242290 ZBTB20-AS5 101929754
ENSG00000264623 MIR4796 100616166
ENSG00000242767 ZBTB20-AS4 100874131
ENSG00000172020 GAP43 2596
ENSG00000185565 LSAMP 4045
ENSG00000240922 LSAMP-AS1 101926903
ENSG00000243197 TUSC7 285194
ENSG00000265433 MIR4447 100616485
ENSG00000242385 LINC00901 100506724
ENSG00000241213 LINC02024 105374057
ENSG00000144847 IGSF11 152404
ENSG00000239877 IGSF11-AS1 100506765
ENSG00000163424 TEX55 152405
ENSG00000114638 UPK1B 7348
ENSG00000121578 B4GALT4 8702
ENSG00000240254 B4GALT4-AS1 100874201
ENSG00000031081 ARHGAP31 57514
ENSG00000241155 ARHGAP31-AS1 100874246
ENSG00000176142 TMEM39A 55254
ENSG00000163389 POGLUT1 56983
ENSG00000113845 TIMMDC1 51300
ENSG00000121594 CD80 941
ENSG00000144843 ADPRH 141
ENSG00000144837 PLA1A 51365
ENSG00000121577 POPDC2 64091
ENSG00000138495 COX17 10063
ENSG00000183833 CFAP91 89876
ENSG00000144852 NR1I2 8856
ENSG00000082701 GSK3B 2932
ENSG00000175697 GPR156 165829
ENSG00000163428 LRRC58 116064
ENSG00000163430 FSTL1 11167
ENSG00000284121 MIR198 406975
ENSG00000065518 NDUFB4 4710
ENSG00000113924 HGD 3081
ENSG00000144840 RABL3 285282
ENSG00000153767 GTF2E1 2960
ENSG00000243593 LINC02049 101926983
ENSG00000145087 STXBP5L 9515
ENSG00000264477 MIR5682 100847043
ENSG00000051341 POLQ 10721
ENSG00000186103 ARGFX 503582
ENSG00000163833 FBXO40 51725
ENSG00000180353 HCLS1 3059
ENSG00000173230 GOLGB1 2804
ENSG00000173226 IQCB1 9657
ENSG00000145088 EAF2 55840
ENSG00000163406 SLC15A2 6565
ENSG00000145103 ILDR1 286676
ENSG00000114013 CD86 942
ENSG00000036828 CASR 846
ENSG00000121552 CSTA 1475
ENSG00000160124 CCDC58 131076
ENSG00000114023 FAM162A 26355
ENSG00000196981 WDR5B 54554
ENSG00000114030 KPNA1 3836
ENSG00000138496 PARP9 83666
ENSG00000163840 DTX3L 151636
ENSG00000173200 PARP15 165631
ENSG00000173193 PARP14 54625
ENSG00000169087 HSPBAP1 79663
ENSG00000138463 SLC49A4 84925
ENSG00000273033 LINC02035 100129550
ENSG00000082684 SEMA5B 54437
ENSG00000065485 PDIA5 10954
ENSG00000284421 MIR7110 102465667
ENSG00000121542 SEC22A 26984
ENSG00000173175 ADCY5 111
ENSG00000206527 HACD2 201562
ENSG00000239523 MYLK-AS1 100506826
ENSG00000065534 MYLK 4638
ENSG00000250174 MYLK-AS2 100873940
ENSG00000175455 CCDC14 64770
ENSG00000065371 ROPN1 54763
ENSG00000160145 KALRN 8997
ENSG00000266383 MIR5002 100847021
ENSG00000276656 MIR6083 102464832
ENSG00000114491 UMPS 7372
ENSG00000265981 MIR544B 100422864
ENSG00000082781 ITGB5 3693
ENSG00000173702 MUC13 56667
ENSG00000173706 HEG1 57493
ENSG00000221955 SLC12A8 84561
ENSG00000264986 MIR5092 100847039
ENSG00000163848 ZNF148 7707
ENSG00000114520 SNX4 8723
ENSG00000144909 OSBPL11 114885
ENSG00000272840  105374312
ENSG00000221737 MIR548I1 100302204
ENSG00000241288 LINC02614 101927056
ENSG00000171084 FAM86JP 100125556
ENSG00000189366 ALG1L 200810
ENSG00000114547 ROPN1B 152015
ENSG00000114544 SLC41A3 54946
ENSG00000144908 ALDH1L1 10840
ENSG00000250218 ALDH1L1-AS1 100874204
ENSG00000246022 ALDH1L1-AS2 100862662
ENSG00000287440  105374088
ENSG00000163884 KLF15 28999
ENSG00000249833 CCDC37-DT 100506907
ENSG00000163885 CFAP100 348807
ENSG00000070476 ZXDC 79364
ENSG00000159650 UROC1 131669
ENSG00000180767 CHST13 166012
ENSG00000180697 C3orf22 152065
ENSG00000197763 TXNRD3 114112
ENSG00000198284 NUP210P1 255330
ENSG00000159685 CHCHD6 84303
ENSG00000114554 PLXNA1 5361
ENSG00000214324 C3orf56 285311
ENSG00000239620 PRR20G 100419008
ENSG00000244215 LINC02016 101927123
ENSG00000239921 LINC01471 101927149
ENSG00000163870 TPRA1 131601
ENSG00000275067 MIR6825 102466199
ENSG00000276083 MIR7976 102465857
ENSG00000073111 MCM2 4171
ENSG00000114631 PODXL2 50512
ENSG00000114626 ABTB1 80325
ENSG00000074416 MGLL 11343
ENSG00000187715 KBTBD12 166348
ENSG00000058262 SEC61A1 29927
ENSG00000175792 RUVBL1 8607
ENSG00000239608 RUVBL1-AS1 100874089
ENSG00000132394 EEFSEC 60678
ENSG00000179407 DNAJB8 165721
ENSG00000242049 DNAJB8-AS1 285224
ENSG00000179348 GATA2 2624
ENSG00000198685 LINC01565 23434
ENSG00000163902 RPN1 6184
ENSG00000075785 RAB7A 7879
ENSG00000177646 ACAD9 28976
ENSG00000114656 CFAP92 57501
ENSG00000114654 EFCC1 79825
ENSG00000169704 GP9 2815
ENSG00000172780 RAB43 339122
ENSG00000261796 ISY1-RAB43 100534599
ENSG00000240682 ISY1 57461
ENSG00000169714 CNBP 7555
ENSG00000181789 COPG1 22820
ENSG00000278658 MIR6826 102465496
ENSG00000183624 HMCES 56941
ENSG00000184897 H1-10 8971
ENSG00000207088 SNORA7B 677797
ENSG00000172771 EFCAB12 90288
ENSG00000129071 MBD4 8930
ENSG00000163913 IFT122 55764
ENSG00000163914 RHO 6010
ENSG00000178804 H1-8 132243
ENSG00000004399 PLXND1 23129
ENSG00000172765 TMCC1 23023
ENSG00000271270 TMCC1-AS1 100507032
ENSG00000170893 TRH 7200
ENSG00000251287 ALG1L2 644974
ENSG00000249846 LINC02021 105374104
ENSG00000172752 COL6A5 256076
ENSG00000206384 COL6A6 131873
ENSG00000196455 PIK3R4 30849
ENSG00000017260 ATP2C1 27032
ENSG00000034533 ASTE1 28990
ENSG00000114670 NEK11 79858
ENSG00000250608  339874
ENSG00000246082 NUDT16P1 152195
ENSG00000198585 NUDT16 131870
ENSG00000114686 MRPL3 11222
ENSG00000196353 CPNE4 131034
ENSG00000265859 MIR5704 100847040
ENSG00000014257 ACP3 55
ENSG00000138246 DNAJC13 23317
ENSG00000240303 ACAD11 84129
ENSG00000129048 ACKR4 51554
ENSG00000081307 UBA5 79876
ENSG00000113971 NPHP3 27031
ENSG00000248724 NPHP3-AS1 348808
ENSG00000144868 TMEM108 66000
ENSG00000170819 BFSP2 8419
ENSG00000249993 BFSP2-AS1 85003
ENSG00000091527 CDV3 55573
ENSG00000163781 TOPBP1 11073
ENSG00000091513 TF 7018
ENSG00000144867 SRPRB 58477
ENSG00000154917 RAB6B 51560
ENSG00000288547 C3orf36 80111
ENSG00000174640 SLCO2A1 6578
ENSG00000243832 LINC02000 100507210
ENSG00000163785 RYK 6259
ENSG00000240006 LINC02004 105374119
ENSG00000114019 AMOTL2 51421
ENSG00000277723 MIR6827 102466744
ENSG00000284561 MIR4788 100616281
ENSG00000129055 ANAPC13 25847
ENSG00000182923 CEP63 80254
ENSG00000154928 EPHB1 2047
ENSG00000174611 KY 339855
ENSG00000073711 PPP2R3A 5523
ENSG00000174579 MSL2 55167
ENSG00000114054 PCCB 5096
ENSG00000118007 STAG1 10274
ENSG00000168917 SLC35G2 80723
ENSG00000158092 NCK1 4690
ENSG00000174564 IL20RB 53833
ENSG00000168875 SOX14 8403
ENSG00000239513 LINC01210 100507274
ENSG00000066405 CLDN18 51208
ENSG00000158163 DZIP1L 199221
ENSG00000118017 A4GNT 51146
ENSG00000138231 DBR1 51163
ENSG00000114098 ARMC8 25852
ENSG00000181322 NME9 347736
ENSG00000158186 MRAS 22808
ENSG00000158220 ESYT3 83850
ENSG00000114107 CEP70 80321
ENSG00000158234 FAIM 55179
ENSG00000051382 PIK3CB 5291
ENSG00000244578 LINC01391 103344930
ENSG00000183770 FOXL2 668
ENSG00000206262 FOXL2NB 401089
ENSG00000206260 PRR23A 729627
ENSG00000175110 MRPS22 56945
ENSG00000184814 PRR23B 389151
ENSG00000233701 PRR23C 389152
ENSG00000232416 BPESC1 60467
ENSG00000281473 PISRT1 140464
ENSG00000184432 COPB2 9276
ENSG00000248932  100507291
ENSG00000114113 RBP2 5948
ENSG00000114115 RBP1 5947
ENSG00000163864 NMNAT3 349565
ENSG00000158258 CLSTN2 64084
ENSG00000250433 CLSTN2-AS1 101927808
ENSG00000155890 TRIM42 287015
ENSG00000114120 SLC25A36 55186
ENSG00000175093 SPSB4 92369
ENSG00000155893 PXYLP1 92370
ENSG00000177311 ZBTB38 253461
ENSG00000155903 RASA2 5922
ENSG00000114125 RNF7 9616
ENSG00000114124 GRK7 131890
ENSG00000286822  105374134
ENSG00000069849 ATP1B3 483
ENSG00000114126 TFDP2 7029
ENSG00000175066 GK5 256356
ENSG00000114127 XRN1 54464
ENSG00000175054 ATR 545
ENSG00000120756 PLS1 5357
ENSG00000144935 TRPC1 7220
ENSG00000163710 PCOLCE2 26577
ENSG00000243818  100507389
ENSG00000188582 PAQR9 344838
ENSG00000241570 PAQR9-AS1 101927832
ENSG00000163714 U2SURP 23350
ENSG00000175040 CHST2 9435
ENSG00000181804 SLC9A9 285195
ENSG00000240012 SLC9A9-AS1 100885796
ENSG00000181744 DIPK2A 205428
ENSG00000240032 LNCSRLR 109729161
ENSG00000152952 PLOD2 5352
ENSG00000114698 PLSCR4 57088
ENSG00000163746 PLSCR2 57047
ENSG00000188313 PLSCR1 5359
ENSG00000231213 PLSCR5 389158
ENSG00000174963 ZIC4 84107
ENSG00000152977 ZIC1 7545
ENSG00000241131 LINC02032 100507461
ENSG00000144891 AGTR1 185
ENSG00000153002 CPB1 1360
ENSG00000163751 CPA3 1359
ENSG00000163754 GYG1 2992
ENSG00000071794 HLTF 6596
ENSG00000239718 HLTF-AS1 100873945
ENSG00000163755 HPS3 84343
ENSG00000047457 CP 1356
ENSG00000163762 TM4SF18 116441
ENSG00000169908 TM4SF1 4071
ENSG00000240541 TM4SF1-AS1 100874091
ENSG00000169903 TM4SF4 7104
ENSG00000018408 WWTR1 25937
ENSG00000241313 WWTR1-AS1 100128025
ENSG00000114744 COMMD2 51122
ENSG00000206199 ANKUB1 389161
ENSG00000082996 RNF13 11342
ENSG00000070087 PFN2 5217
ENSG00000243321 LINC01998 107986046
ENSG00000244541 LINC01213 101927992
ENSG00000196428 TSC22D2 9819
ENSG00000120742 SERP1 27230
ENSG00000144895 EIF2A 83939
ENSG00000198843 SELENOT 51714
ENSG00000163645 ERICH6 131831
ENSG00000240137 ERICH6-AS1 101928085
ENSG00000181788 SIAH2 6478
ENSG00000214237 MINDY4B 646951
ENSG00000163646 CLRN1 7401
ENSG00000144893 MED12L 116931
ENSG00000174946 GPR171 29909
ENSG00000174944 P2RY14 9934
ENSG00000138271 GPR87 53836
ENSG00000181631 P2RY13 53829
ENSG00000169313 P2RY12 64805
ENSG00000152580 IGSF10 285313
ENSG00000264330 MIR5186 100847036
ENSG00000197953 AADACL2 344752
ENSG00000240602 AADACP1 201651
ENSG00000114771 AADAC 13
ENSG00000198829 SUCNR1 56670
ENSG00000152601 MBNL1 4154
ENSG00000229619 MBNL1-AS1 401093
ENSG00000221962 TMEM14EP 645843
ENSG00000169860 P2RY1 5028
ENSG00000181467 RAP2B 5912
ENSG00000237787 LINC02877 152118
ENSG00000243069 ARHGEF26-AS1 100507524
ENSG00000114790 ARHGEF26 26084
ENSG00000174953 DHX36 170506
ENSG00000174948 GPR149 344758
ENSG00000196549 MME 4311
ENSG00000241336 LINC01487 101928190
ENSG00000240045 STRIT1 100507537
ENSG00000114805 PLCH1 23007
ENSG00000242925 PLCH1-AS2 100874036
ENSG00000174928 C3orf33 285315
ENSG00000169359 SLC33A1 9197
ENSG00000163655 GMPS 8833
ENSG00000169282 KCNAB1 7881
ENSG00000240596 KCNAB1-AS2 100874083
ENSG00000242370 KCNAB1-AS1 100874084
ENSG00000114850 SSR3 6747
ENSG00000163659 TIPARP 25976
ENSG00000240875 LINC00886 730091
ENSG00000197980 LEKR1 389170
ENSG00000243629 LINC00880 339894
ENSG00000241544 LINC02029 105374177
ENSG00000163660 CCNL1 57018
ENSG00000197415 VEPH1 79674
ENSG00000163661 PTX3 5806
ENSG00000174899 SLC66A1L 152078
ENSG00000168779 SHOX2 6474
ENSG00000174891 RSRC1 51319
ENSG00000243150  100996447
ENSG00000178053 MLF1 4291
ENSG00000168827 GFM1 85476
ENSG00000079257 LXN 56925
ENSG00000118849 RARRES1 5918
ENSG00000118855 MFSD1 64747
ENSG00000283154 IQCJ-SCHIP1 29970
ENSG00000283154 IQCJ-SCHIP1 100505385
ENSG00000214216 IQCJ 654502
ENSG00000263634 MIR3919 100500803
ENSG00000151967 SCHIP1 29970
ENSG00000244040 IL12A-AS1 101928376
ENSG00000168811 IL12A 3592
ENSG00000180044 C3orf80 401097
ENSG00000068885 IFT80 57560
ENSG00000113810 SMC4 10051
ENSG00000207779 MIR15B 406949
ENSG00000198987 MIR16-2 406951
ENSG00000213186 TRIM59 286827
ENSG00000186432 KPNA4 3840
ENSG00000238741 SCARNA7 677767
ENSG00000179674 ARL14 80117
ENSG00000163590 PPM1L 151742
ENSG00000169255 B3GALNT1 8706
ENSG00000169251 NMD3 51068
ENSG00000196542 SPTSSB 165679
ENSG00000240567 LINC02067 101243545
ENSG00000182447 OTOL1 131149
ENSG00000241369 LINC01192 647107
ENSG00000221251 MIR1263 100302148
ENSG00000241767 LINC01324 104355289
ENSG00000090402 SI 6476
ENSG00000239205 LINC02023 101928405
ENSG00000121871 SLITRK3 22865
ENSG00000114200 BCHE 590
ENSG00000169064 ZBBX 79740
ENSG00000241669 LINC01327 104310350
ENSG00000114204 SERPINI2 5276
ENSG00000174776 WDR49 151790
ENSG00000114209 PDCD10 11235
ENSG00000163536 SERPINI1 5274
ENSG00000244227 LRRC77P 646168
ENSG00000173905 GOLIM4 27333
ENSG00000207717 MIR551B 693136
ENSG00000242268 LINC02082 100507661
ENSG00000085276 MECOM 2122
ENSG00000241479 MECOM-AS1 105374205
ENSG00000184378 ACTRT3 84517
ENSG00000085274 MYNN 55892
ENSG00000171757 LRRC34 151827
ENSG00000188306 LRRIQ4 344657
ENSG00000114248 LRRC31 79782
ENSG00000187033 SAMD7 344658
ENSG00000239219  100128164
ENSG00000008952 SEC62 7095
ENSG00000173890 GPR160 26996
ENSG00000173889 PHC3 80012
ENSG00000163558 PRKCI 5584
ENSG00000136603 SKIL 6498
ENSG00000013297 CLDN11 5010
ENSG00000283474 MIR6828 102465497
ENSG00000285051 SLC7A14-AS1 101928583
ENSG00000013293 SLC7A14 57709
ENSG00000163584 RPL22L1 200916
ENSG00000163577 EIF5A2 56648
ENSG00000163581 SLC2A2 6514
ENSG00000154310 TNIK 23043
ENSG00000207963 MIR569 693154
ENSG00000075651 PLD1 5337
ENSG00000186329 TMEM212 389177
ENSG00000075420 FNDC3B 64778
ENSG00000121853 GHSR 2693
ENSG00000121858 TNFSF10 8743
ENSG00000223387 LINC02068 105374219
ENSG00000144959 NCEH1 57552
ENSG00000114346 ECT2 1894
ENSG00000144962 SPATA16 83893
ENSG00000169760 NLGN1 22871
ENSG00000228213 NLGN1-AS1 100874010
ENSG00000177694 NAALADL2 254827
ENSG00000230292 NAALADL2-AS3 100862679
ENSG00000264974 MIR4789 100616395
ENSG00000283333 MIR7977 102465858
ENSG00000228308 LINC01209 101928684
ENSG00000177565 TBL1XR1 79718
ENSG00000203645 LINC00501 100820709
ENSG00000228221 LINC00578 100505566
ENSG00000231574 LINC02015 102724550
ENSG00000197584 KCNMB2 10242
ENSG00000223941 LINC01014 100874330
ENSG00000172667 ZMAT3 64393
ENSG00000229102  101928739
ENSG00000121879 PIK3CA 5290
ENSG00000171121 KCNMB3 27094
ENSG00000121864 ZNF639 51193
ENSG00000171109 MFN1 55669
ENSG00000114450 GNB4 59345
ENSG00000136518 ACTL6A 86
ENSG00000136522 MRPL47 57129
ENSG00000136521 NDUFB5 4711
ENSG00000058056 USP13 8975
ENSG00000114757 PEX5L 51555
ENSG00000244302 PEX5L-AS2 101928790
ENSG00000241696 LINC02053 100505609
ENSG00000163728 TTC14 151613
ENSG00000284862 CCDC39 339829
ENSG00000285336  101928882
ENSG00000114416 FXR1 8087
ENSG00000205981 DNAJC19 131118
ENSG00000242808 SOX2-OT 347689
ENSG00000181449 SOX2 6657
ENSG00000242512 LINC01206 100996490
ENSG00000241098 LINC01994 401103
ENSG00000244247 LINC01995 105374244
ENSG00000058063 ATP11B 23200
ENSG00000043093 DCUN1D1 54165
ENSG00000078070 MCCC1 56922
ENSG00000078081 LAMP3 27074
ENSG00000053524 MCF2L2 23101
ENSG00000176597 B3GNT5 84002
ENSG00000240024 LINC00888 100505687
ENSG00000201229 SNORA63D 109616971
ENSG00000172578 KLHL6 89857
ENSG00000242522 KLHL6-AS1 100874019
ENSG00000114796 KLHL24 54800
ENSG00000163872 YEATS2 55689
ENSG00000283765  55486
ENSG00000180834 MAP6D1 79929
ENSG00000175193 PARL 55486
ENSG00000263932 MIR4448 100616127
ENSG00000114770 ABCC5 10057
ENSG00000223882 ABCC5-AS1 100873982
ENSG00000186090 HTR3D 200909
ENSG00000178084 HTR3C 170572
ENSG00000238020 HTR3E-AS1 106478970
ENSG00000186038 HTR3E 285242
ENSG00000145191 EIF2B5 8893
ENSG00000161202 DVL3 1857
ENSG00000161203 AP2M1 1173
ENSG00000161204 ABCF3 55324
ENSG00000145198 VWA5B2 90113
ENSG00000221120 MIR1224 100187716
ENSG00000214160 ALG3 10195
ENSG00000284753 EEF1AKMT4 110599564
ENSG00000284917 EEF1AKMT4-ECE2 110599583
ENSG00000163888 CAMK2N2 94032
ENSG00000145194 ECE2 9718
ENSG00000175166 PSMD2 5708
ENSG00000114867 EIF4G1 1981
ENSG00000212158 SNORD66 692107
ENSG00000175182 FAM131A 131408
ENSG00000114859 CLCN2 1181
ENSG00000163882 POLR2H 5437
ENSG00000090534 THPO 7066
ENSG00000090539 CHRD 8646
ENSG00000224153 LINC02054 105374250
ENSG00000230215 LINC01840 100874079
ENSG00000182580 EPHB3 2049
ENSG00000177383 MAGEF1 64110
ENSG00000272970  107986163
ENSG00000229433 LINC02069 101928992
ENSG00000156931 VPS8 23355
ENSG00000187068 C3orf70 285382
ENSG00000223358 EHHADH-AS1 339926
ENSG00000113790 EHHADH 1962
ENSG00000264614 MIR5588 100847054
ENSG00000073803 MAP3K13 9175
ENSG00000163900 TMEM41A 90407
ENSG00000163898 LIPH 200879
ENSG00000163904 SENP2 59343
ENSG00000073792 IGF2BP2 10644
ENSG00000163915 IGF2BP2-AS1 646600
ENSG00000265470 MIR548AQ 100847078
ENSG00000136527 TRA2B 6434
ENSG00000171658 NMRAL2P 344887
ENSG00000244405 ETV5 2119
ENSG00000058866 DGKG 1608
ENSG00000224406 LINC02052 253573
ENSG00000213139 CRYGS 1427
ENSG00000113838 TBCCD1 55171
ENSG00000090520 DNAJB11 51726
ENSG00000145192 AHSG 197
ENSG00000090512 FETUB 26998
ENSG00000113905 HRG 3273
ENSG00000113889 KNG1 3827
ENSG00000156976 EIF4A2 1974
ENSG00000283958 MIR1248 100302143
ENSG00000221420 SNORA81 677847
ENSG00000263776 SNORA4 619568
ENSG00000163918 RFC4 5984
ENSG00000232233 LINC02043 102724699
ENSG00000181092 ADIPOQ 9370
ENSG00000226482 ADIPOQ-AS1 100874095
ENSG00000073849 ST6GAL1 6480
ENSG00000163923 RPL39L 116832
ENSG00000198491  101929106
ENSG00000175077 RTP1 132112
ENSG00000127241 MASP1 5648
ENSG00000283175  101929130
ENSG00000136514 RTP4 64108
ENSG00000157005 SST 6750
ENSG00000198471 RTP2 344892
ENSG00000228804  100131635
ENSG00000113916 BCL6 604
ENSG00000270959 LPP-AS2 339929
ENSG00000145012 LPP 4026
ENSG00000279891  401105
ENSG00000224563 LPP-AS1 100873917
ENSG00000207651 MIR28 407020
ENSG00000234076 TPRG1-AS1 100874043
ENSG00000188001 TPRG1 285386
ENSG00000230115 TPRG1-AS2 100874027
ENSG00000073282 TP63 8626
ENSG00000216058 MIR944 100126340
ENSG00000090530 P3H2 55214
ENSG00000163347 CLDN1 9076
ENSG00000113946 CLDN16 10686
ENSG00000198398 TMEM207 131920
ENSG00000196083 IL1RAP 3556
ENSG00000205835 GMNC 647309
ENSG00000188729 OSTN 344901
ENSG00000233308 OSTN-AS1 106480738
ENSG00000188958 UTS2B 257313
ENSG00000152492 CCDC50 152137
ENSG00000253548 PYDC2 152138
ENSG00000114279 FGF12 2257
ENSG00000231383 FGF12-AS1 100873986
ENSG00000230126 FGF12-AS2 100873987
ENSG00000180611 MB21D2 151963
ENSG00000127252 PLAAT1 57110
ENSG00000187527 ATP13A5 344905
ENSG00000127249 ATP13A4 84239
ENSG00000198836 OPA1 4976
ENSG00000224855 OPA1-AS1 100873941
ENSG00000214146 LINC02026 647323
ENSG00000230102 LINC02028 285389
ENSG00000114315 HES1 3280
ENSG00000238097 LINC02037 101929337
ENSG00000178772 CPN2 1370
ENSG00000172061 LRRC15 131578
ENSG00000178732 GP5 2814
ENSG00000133657 ATP13A3 79572
ENSG00000145014 TMEM44 93109
ENSG00000041802 LSG1 55341
ENSG00000185112 FAM43A 131583
ENSG00000237222 LINC01968 100507391
ENSG00000230401 LINC01972 105374293
ENSG00000173950 XXYLT1 152002
ENSG00000233303 XXYLT1-AS1 100874528
ENSG00000265333 MIR3137 100422926
ENSG00000230266 XXYLT1-AS2 101410543
ENSG00000114331 ACAP2 23527
ENSG00000184203 PPP1R2 5504
ENSG00000189058 APOD 347
ENSG00000207650 MIR570 693155
ENSG00000176945 MUC20 200958
ENSG00000145113 MUC4 4585
ENSG00000061938 TNK2 10188
ENSG00000276489 MIR6829 102465977
ENSG00000185485 SDHAP1 255812
ENSG00000072274 TFRC 7037
ENSG00000224652 LINC00885 401109
ENSG00000163958 ZDHHC19 131540
ENSG00000163959 SLC51A 200931
ENSG00000161217 PCYT1A 5130
ENSG00000213123 TCTEX1D2 255758
ENSG00000235897 TM4SF19-AS1 100874214
ENSG00000145107 TM4SF19 116211
ENSG00000163960 UBXN7 26043
ENSG00000163961 RNF168 165918
ENSG00000214097 SMCO1 255798
ENSG00000185798 WDR53 348793
ENSG00000174013 FBXO45 200933
ENSG00000232065 LINC01063 101929769
ENSG00000174004 NRROS 375387
ENSG00000163964 PIGX 54965
ENSG00000174007 CEP19 84984
ENSG00000180370 PAK2 5062
ENSG00000119231 SENP5 205564
ENSG00000114503 NCBP2 22916
ENSG00000225578 NCBP2-AS1 100874001
ENSG00000270170 NCBP2AS2 152217
ENSG00000119227 PIGZ 80235
ENSG00000163975 MELTF 4241
ENSG00000228109 MELTF-AS1 100507057
ENSG00000075711 DLG1 1739
ENSG00000265850 MIR4797 100616216
ENSG00000227375 DLG1-AS1 100507086
ENSG00000161267 BDH1 622
ENSG00000214135  220729
ENSG00000145016 RUBCN 9711
ENSG00000284146 MIR922 100126321
ENSG00000122068 FYTTD1 84248
ENSG00000186001 LRCH3 84859
ENSG00000114473 IQCG 84223
ENSG00000182899 RPL35A 6165
ENSG00000185621 LMLN 89782
ENSG00000232832 LMLN-AS1 100873947
